@relation default
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute dim20 real
@attribute dim21 real
@attribute dim22 real
@attribute dim23 real
@attribute dim24 real
@attribute dim25 real
@attribute dim26 real
@attribute dim27 real
@attribute dim28 real
@attribute dim29 real
@attribute class {0,1,2,3,10,11,12,13,20,21,22,23,30,31,32,33,100,101,102,103,110,111,112,113,120,121,122,123,130,131,132,133,200,201,202,203,210,211,212,213,220,221,222,223,230,231,232,233,300,301,302,303,310,311,312,313,320,321,322,323,330,331,332,333}
@data
32.452520990233566, 5.2644113443056195, 17.84581887759281, 88.88915987388728, 53.40316961315079, 53.1462337618516, 88.31390816040377, 97.87941106670492, 56.344376079483396, 37.581602622931086, 39.818977834064526, 19.180736788542298, 12.770616243448185, 51.75464893256854, 52.45209406021128, 23.925197697623457, 86.90138663310982, 86.65339475875442, 5.499033714368018, 15.207604500102176, 23.851293784781834, 82.58277804537862, 83.66269569363939, 94.95167056527984, 19.461122847641573, 42.75314851115836, 65.56235369984546, 25.828017908451272, 73.53190350916427, 32.44767327424057, 20
62.67855182470177, 95.74209792356308, 81.08966147024691, 41.6143927430299, 12.547110827390162, 77.23699001941114, 47.4608067069537, 79.37459574357833, 82.39113880809494, 84.51642909863276, 55.04263561193319, 4.939233772767626, 42.65813424372431, 26.99970014525285, 79.2246030612709, 17.608079583938306, 98.83287132742286, 63.114306062023985, 8.205521909373193, 51.512295548910835, 48.75758954076961, 19.74193218968213, 20.432762319387543, 17.349507143554003, 28.34840864333559, 4.695383618283455, 17.687075716425994, 2.7425483042896492, 32.3967804382249, 88.86297523075683, 100
44.23914812022822, 47.36348082918808, 82.76375674488375, 40.2095118613171, 84.09330956799882, 85.30778972642966, 56.366339538075664, 89.18703324377411, 76.96902981774892, 31.311972423235556, 28.352055630613084, 51.12297811339182, 98.14298041441961, 85.40738572285069, 79.13104935869929, 50.235265064275346, 15.565492150101823, 92.15685452898713, 46.76171160886111, 50.104681576873325, 60.591786294180615, 24.108831943844823, 51.37624613943701, 18.86850868389076, 86.09329633398953, 33.8216224579309, 15.154083381402849, 78.0887573617739, 10.57326453002223, 84.43783032962473, 10
24.810217121270174, 89.6616740057787, 86.01345904273437, 57.97275074297862, 57.71248479190827, 87.46241852408077, 48.07886946941618, 68.2345137246838, 65.39412755024107, 90.60511404958488, 41.69416839513765, 78.31848647625776, 11.489398716037558, 25.71928481891852, 64.61260414574777, 77.73942373786144, 96.72063758219271, 25.470800414775574, 3.610000078310849, 74.50282639302172, 27.665949115398615, 32.295344888271835, 47.299004348573995, 79.76171553340751, 80.06340227169412, 85.36933155642761, 97.67391444420778, 28.01865583757508, 2.1504902856882446, 76.17492822005794, 0
31.90502292969457, 33.03381323212462, 20.176241192553054, 25.65092742329288, 49.82173979258821, 48.96560413709549, 28.407313307669078, 99.1474941343333, 60.895776017912965, 71.68169697035054, 57.706532829349214, 17.27537087109155, 98.16714751876984, 48.542711240326014, 51.26435993344137, 59.387696371689636, 93.03870559776828, 13.847345877191596, 41.08534852086127, 18.162625492994465, 83.83426905456166, 95.60741251792196, 81.82960361330788, 70.46767857187793, 17.37775803090928, 86.81101817688275, 48.45891533723965, 62.82610091083899, 26.553694059522815, 21.807527699404673, 20
65.15766302272597, 93.2158670606964, 14.2031760059339, 37.10947768937912, 51.9927566453957, 50.10223853470792, 62.659563479571354, 25.768195591696664, 93.55487897046503, 34.425435108230594, 60.568143520355044, 14.182701881580476, 11.342322352705592, 52.29671624038579, 47.27351906997738, 46.06512084153431, 21.91345818869861, 8.094012086412238, 89.12468900434875, 15.043528391525003, 64.24616422571525, 90.89163398261975, 83.86844073855242, 32.19562984101446, 15.303161642692704, 41.91919667318225, 4.530787387177648, 99.54238054491469, 64.35462236309716, 29.04509566137623, 20
74.13193816852095, 39.50998942957496, 31.65850590781255, 57.571246074476136, 81.90229542933729, 31.548218104202153, 79.47225399473406, 46.3809603758073, 14.48042593663722, 13.684614897316516, 79.99738195355381, 47.65154758291133, 59.25456848369569, 6.465933837765592, 6.159520178978628, 83.83665614355122, 11.546028248477247, 48.62715334708515, 52.075384855608476, 81.57082150872697, 76.26883599175966, 91.0712329383202, 18.85026264068992, 58.074798597431524, 28.63663919872116, 34.75184388636813, 21.642096424608358, 65.53222017360957, 23.19755640445268, 9.385690342771468, 0
33.224802601695636, 75.50423366695429, 62.74554726954283, 47.60522229846712, 75.1204622102286, 40.35746890853772, 45.250967192149304, 86.48999142348448, 47.765883343025116, 17.335298765550444, 64.98605854601306, 76.04423403230322, 88.58627956013405, 47.79228888308508, 33.64722674500561, 59.8368388140462, 47.700627144942096, 92.09874190984867, 37.48125085816268, 17.893923790693588, 18.486240718051107, 70.48242894445742, 76.61116220156453, 34.424458834585124, 88.01230319495583, 88.20237473821983, 43.44065011453393, 23.22895096698788, 41.509187977354564, 0.8053156366571002, 0
97.0464770254637, 86.16316897888656, 79.68619207993268, 25.53372897085301, 83.83257293210289, 86.1709367990968, 9.835883491812103, 15.22188488082785, 4.920875815622727, 57.39946457987871, 53.712196631011224, 51.11902725249647, 78.09168636045307, 83.06273213472683, 81.39378297710215, 76.69272457478627, 30.521382333105286, 78.70137398174599, 52.37962475861182, 48.577390956635554, 73.63395492484896, 21.08556346578172, 53.826103282415914, 78.02157578860235, 82.46046468211223, 80.62102486259487, 69.53961071351151, 96.7956227539579, 11.495087047107887, 64.60599568518116, 10
61.859305475815916, 1.6651924336179236, 3.909704735992403, 1.076676254664144, 88.55826150848594, 4.865906330600078, 86.1685593350059, 28.104109823517575, 59.74376442835296, 24.302220876045478, 36.21994788943249, 63.61617073870632, 88.79728126985962, 52.10365619288132, 35.830435847354735, 28.13395401461539, 4.031678413786121, 90.58017296080327, 86.11030635976739, 1.863068468841489, 12.964625773710681, 90.00459906892013, 48.7369765374804, 11.787432141415044, 77.01521352083691, 6.442441734779891, 68.41989566065571, 17.742116417487185, 13.235149126734758, 33.621947819730494, 0
54.316641244982755, 81.06345680569828, 13.876410222011197, 67.80957132311639, 50.26821676689527, 47.99429115729067, 25.994556709543883, 88.6230373335904, 4.276085421011189, 9.86741964714728, 5.667291159409638, 15.388880811619188, 7.820559958801998, 48.886926045018754, 48.77807079299949, 63.39099804867187, 11.128523914248989, 4.50643539471095, 44.18802605962996, 14.437044455856382, 21.122839874420784, 3.0412575968987943, 83.08355604626098, 58.19074660799043, 14.815298510127281, 15.703325689030878, 99.84832944156048, 38.61924491593833, 20.712858777909272, 55.77837637617091, 20
49.11138478459356, 82.79759191279142, 78.98936433935533, 51.7770823960125, 33.306418629642856, 56.41143150468194, 86.65167446476282, 18.687540677347968, 16.488053168921656, 23.312274295854763, 47.622808153939914, 69.39318542033462, 20.192784705194015, 72.7501263864836, 77.14550775923044, 32.58254308985011, 46.956826008261096, 82.27128388205287, 82.36027545496503, 0.5288726174230707, 61.46167465302419, 13.47176010936689, 62.30891827449479, 11.441850586810354, 29.994829043307046, 47.11306867920585, 78.18309291329268, 69.96623671543098, 50.37877230473791, 49.155783271529444, 1
30.69536652074183, 31.059687427656023, 12.86812297472817, 3.1786089914294213, 45.485602904580006, 27.881620672271378, 81.5793823860297, 17.09280085033665, 16.85298607302419, 48.03524997193071, 15.48054581884073, 63.98636108077784, 87.60774571695903, 79.03617759288763, 11.470366778047737, 53.03055402013701, 70.96632543080823, 48.37829359349829, 14.81999486368062, 79.8395345384216, 84.12244157613247, 57.438919766215456, 53.64787531461421, 81.09900127768017, 80.29764390581838, 88.98426073800294, 88.92100848209834, 19.708910705573036, 35.27876970826887, 82.78082499502459, 200
39.9303537923675, 21.585645343267768, 46.61083940327998, 75.84848781452027, 14.781602423156667, 20.78651655673573, 58.53976279706321, 98.36980384197071, 35.78569552538413, 46.551180728501684, 49.70987973802681, 83.93082342718434, 78.38952150837312, 14.84225656337652, 19.84550831959102, 97.39896222949427, 88.30605270624977, 76.87461922339801, 31.764813852961783, 82.91292380200126, 27.385035475146157, 82.74816090234374, 18.247292944381517, 79.37277873148645, 50.373957861445966, 83.14076330515391, 32.428260875856864, 12.444799924880412, 36.49264984819634, 19.90012695021909, 30
16.21627193276408, 20.197654459521434, 85.29509487428324, 17.09227730010028, 87.34857071780692, 80.73073924833966, 17.472210979851923, 49.968390419685534, 53.324144244398, 16.337240158696854, 87.39485584377712, 50.52310498539195, 83.71345516892583, 81.8453785551926, 78.68894189560083, 87.8080338927515, 17.616988427108577, 14.958015163096029, 51.69739775306908, 51.00401454910238, 15.772184313982923, 49.000770265537106, 49.70937654049781, 49.39818411321652, 80.80920101791416, 20.83863423832918, 50.63987222899344, 94.93447643333069, 23.793199174357373, 20.912395178134403, 313
13.545339608618162, 19.13306440704187, 5.183671424919756, 15.04641266955468, 70.00580554934238, 74.75436489394978, 14.585634392791857, 69.17171804457003, 32.17320993335198, 96.66107751079448, 92.6875614428685, 63.32079523481573, 84.42777905613468, 72.22521537020936, 95.36492369837143, 54.595480490154834, 16.804687344855193, 17.12943136481146, 50.00967382628588, 64.59792320825699, 22.815297036348202, 53.75274887960956, 73.26369750835069, 66.49791907366006, 57.044170988170016, 18.658529556207412, 23.275072356647144, 47.29665664240037, 49.34370594103304, 84.28220009661344, 3
20.091508835299667, 11.50707202197067, 54.14729716663309, 14.380254321030783, 15.646434721005352, 20.45008907676028, 48.5543108472838, 85.94085010942658, 88.23679608483484, 83.717082307985, 48.598203197961, 82.3941919718791, 84.60424820177866, 18.330966219044694, 19.11584632105131, 14.696241666838606, 15.989856341274118, 16.649173159151115, 48.489834232646885, 84.1270125896884, 48.60214790346017, 48.56656025097631, 18.085794262473193, 19.327364734490818, 47.535915973229216, 14.211796586687525, 15.163431734962378, 0.8903506086360036, 94.72940609759816, 88.41095985144617, 133
17.275551725619593, 20.88918470726892, 81.14361996119867, 14.774517030969152, 81.40804062110634, 84.1287339356041, 47.47671481284143, 84.24480740611129, 86.99791735066484, 85.40391975045948, 47.78673552446385, 51.19598417764462, 83.5900122606937, 84.18237300286971, 86.39465062180295, 17.683885575488222, 16.177055898803566, 17.366161077711936, 52.10741274021507, 48.047695317774384, 53.24559038518302, 52.417856698187926, 48.422764827336536, 15.397438153366975, 80.69409183729022, 19.601432631631337, 19.445930639281205, 8.582320220582195, 58.70023521263627, 67.30568285967668, 113
16.34364848198323, 34.8390322772383, 91.59844541986432, 60.05054653573647, 14.275100665747974, 41.58925719951472, 24.11284932126766, 72.38773281838148, 84.04171277365491, 59.703887933628884, 20.98035357071719, 92.16392392868298, 21.9248333727164, 8.346611978090978, 36.82550080366984, 63.40756159484561, 34.83098448122285, 60.34035928799232, 1.1862972788519666, 8.42097800101479, 24.799577861598387, 8.123715857229708, 6.030977521365943, 69.01721325259291, 95.76273971529731, 19.10232644392844, 24.53910218232308, 75.53621078342604, 97.70510258895895, 8.071605552179829, 0
19.49601479735294, 19.758378165720334, 51.16857948718728, 14.880576240115875, 14.315279567087858, 67.16613480758883, 5.109166034113999, 77.73915760407104, 15.666127342136383, 93.97591756741731, 88.68864922741105, 45.79743325728148, 85.24940499287742, 58.986941821377734, 24.004596138561006, 97.41358723629857, 17.694267296881556, 19.476663290660188, 50.9652925612748, 36.65011652645621, 37.74376316589711, 48.44625789084966, 92.29688977457863, 67.11863145275244, 5.2739872167374635, 14.766400572643425, 89.21385319439219, 24.744831579035708, 19.698861209756412, 93.51725736088005, 3
3.2010684964261182, 57.798803920436406, 81.6029024145516, 53.713057282666455, 79.05056349194123, 79.94181998815714, 54.711527050282214, 30.664841404335597, 63.035821833191996, 76.4611672022815, 61.68512971766017, 51.59791792026219, 89.70702251094865, 81.92898009180733, 84.56043364928924, 23.82474473733608, 73.68328582199199, 83.34887504312864, 94.37985387934977, 48.815140728786545, 40.67925547716029, 76.60120147789583, 45.504764425479344, 91.0668164280013, 82.09458267174823, 65.85141713067038, 20.613889894759264, 68.11471757383337, 34.89697313005165, 96.64808925368466, 10
95.7244207867596, 77.92351041029897, 84.35998074853893, 11.843039479264528, 82.81405812474912, 82.0177581231016, 24.12956497216402, 96.70675916788541, 65.72236393534303, 65.34057496130016, 29.254509158251174, 52.288766815574895, 4.504220045610663, 86.90456217944703, 80.60308992531748, 5.603159846429618, 17.86428929312347, 33.91102845033189, 65.76935517743578, 48.874806264641045, 4.01265510235187, 82.81773999833217, 50.14414783520422, 6.6880361370093455, 82.87677666199097, 80.09923110919155, 99.77031253558948, 94.76879095755032, 72.04507566320187, 68.38543075056788, 10
34.166937867294955, 42.32406721594798, 25.865081939559342, 36.465746412338284, 87.51889042645686, 5.705371945639648, 17.195724821036997, 51.161435746593476, 52.96846056435286, 14.924974475522871, 79.6266042018102, 5.171853110182711, 57.671039729771465, 63.200268282069636, 53.64864104217286, 79.08338260796718, 64.45630225892415, 69.96853930371765, 18.05530493657863, 45.081299580086664, 15.969214751254928, 42.68053100842515, 40.31575965347005, 52.62838534468109, 91.51584610709637, 72.29712080785919, 49.204066037174385, 64.69053526993976, 75.03125770274282, 66.36253774922699, 300
51.87556487300182, 86.20909285364674, 31.813984593451817, 45.46385921691528, 62.51911593852246, 63.504819372726885, 85.28702484796466, 15.679410414634185, 12.590343952005226, 51.673990996136226, 16.642932163054123, 19.951404279272623, 14.490016932868384, 40.10948816256826, 57.36782855400543, 51.59818888737307, 50.73050493161607, 83.77744914695555, 83.31283210614006, 22.921182582862077, 81.01094232218945, 14.791454739443775, 19.337996383338396, 85.36730623581849, 2.9579727930434507, 49.962249266783346, 85.32819987538106, 54.700564950641976, 48.552507201939854, 19.211762361496888, 201
40.92134696314168, 62.10003463789815, 80.22339117990764, 59.80204838054013, 31.234606041774104, 98.9861244759773, 11.549244932625847, 25.54258743242429, 54.45261416070507, 21.981178409192694, 12.288526512476516, 91.93767766225916, 15.160278988932486, 39.127320524644524, 7.339502908525031, 81.33662467241084, 96.89710849984601, 75.73343554726246, 98.44763403725936, 74.2579820611544, 0.2719258709436345, 49.0891304364106, 63.24085930667167, 39.16287857704715, 23.8474474356098, 13.945369459637746, 77.22084016848454, 14.440702666173, 91.65486335639488, 30.907142444802172, 0
17.743404578962075, 6.471521640807243, 36.04248082173691, 33.7153798188569, 95.59983624574886, 31.065982801808744, 11.400333329501377, 70.3611383061749, 16.633981002141198, 17.44890510467347, 6.001110189954561, 47.71825618107911, 48.22163336108238, 44.556441274999415, 54.00211222150719, 14.117151997308873, 76.50311998018637, 54.656834377386524, 99.73054513755272, 19.845404856841885, 58.2867953684594, 41.01362196439595, 35.84847628570167, 36.30091601585812, 96.1934393092198, 41.45984989647723, 36.605737526326664, 87.20292339515623, 17.4080296070763, 37.31605569939246, 0
81.00513011842776, 49.65434735357134, 39.66987995515247, 81.64318132206004, 74.02953469715926, 47.93388958860444, 56.79191113795103, 73.76656898953259, 62.3655747897712, 47.33008711975525, 50.307500221570955, 36.46948054305943, 47.294469605889304, 36.88204369749849, 15.980249753635956, 1.9276243603730259, 80.07887848065107, 47.71230408023404, 19.064010767090014, 45.96189434617358, 59.10257823472573, 83.13372395204328, 7.478284455970097, 22.598858658872743, 4.911853151110391, 79.93884850168624, 73.48158311784084, 47.89527998011997, 20.748486884377783, 4.752942523554793, 2
85.35200587909588, 63.81838122521197, 24.278354970244674, 38.80209980170055, 40.739356979509786, 18.154891543572194, 15.79177258988354, 48.29669104300733, 54.011968092728274, 19.71602368833916, 84.68880785173958, 19.02331064252907, 77.55740636007867, 55.48636197424378, 26.886698834595336, 79.79962520902173, 81.65499336867667, 78.10650453287562, 20.020697789793772, 54.022308050521005, 18.250067697591273, 97.25343103880128, 42.297910793777525, 51.46906507027387, 26.363826100633702, 78.77290694758938, 47.742322521838624, 16.367142713294534, 32.332045203637236, 32.748825326787056, 300
85.86829462339234, 52.29623612382313, 46.48724174808321, 82.94622461993585, 20.182064829220614, 16.638885878319662, 54.814643158999665, 43.84063106583581, 11.018009640968817, 13.120378518361708, 19.829467997974316, 80.419661640305, 49.22116556962814, 13.89148845848988, 15.595531591689843, 17.128348059596643, 85.11439274988804, 47.09954354711415, 14.560956093297856, 84.47186985465885, 34.117007995146295, 80.0463193326365, 18.522814772461217, 92.91948360586869, 49.82170734372172, 82.69878632634621, 82.92275949054185, 27.26095788569578, 41.299186109895416, 86.27945631068222, 32
46.44050826082036, 82.17080275260619, 81.59927338585712, 53.71931761353342, 86.74488656599992, 86.177384142665, 92.24181150810415, 47.59360378730177, 11.078973865374309, 18.794314068696206, 98.49674449090176, 48.524318040480075, 15.91683252229124, 82.89623082178677, 82.04534422239273, 20.47186029913298, 50.6756240394684, 84.70135789253384, 81.98222057134457, 52.03307740206507, 56.661583396033336, 18.712150799016737, 48.074996043032804, 23.569731555460926, 81.07863754013034, 47.03789463051756, 91.35544681838233, 57.000135580356904, 5.692649762845415, 82.92482247088438, 11
66.51460842922482, 22.832823992064622, 57.752845843681456, 64.13926808343292, 40.91722387731729, 42.028414545901015, 17.44699998938336, 6.990806607853295, 72.07543932542482, 98.96106608546927, 9.087402574423475, 69.87583483714643, 23.634745041296178, 13.125446379922344, 84.3713505749258, 15.712687030552042, 28.577063220251063, 72.26491927091284, 23.58499253846482, 19.07138518852577, 68.85928650316437, 23.948849264785544, 37.66581627044951, 54.94184514896233, 90.00468737470217, 19.496717491961356, 52.29947802031789, 93.27861953827319, 90.75559622410042, 50.03702874127688, 0
86.26156700949176, 46.7873526843266, 50.15029754812574, 82.06666219350386, 28.775916344907714, 43.35971429118073, 4.433979966915458, 87.75143332197501, 28.693849193576327, 16.540408495895996, 78.842487780485, 57.759446904299615, 51.26219341928056, 21.59677837647217, 25.25323022771787, 6.201151762600565, 85.62645997980381, 53.32401892781365, 15.151050201406749, 70.39648456907531, 31.451618582966766, 81.96450484769937, 13.678012062855228, 46.45250513371262, 93.3984575649148, 82.73258621555459, 27.811805796257627, 24.407406003898313, 99.77339082496312, 32.51635009717535, 2
47.1074584160332, 10.379253334246986, 61.16226732373641, 1.2096831829416232, 58.56669248592209, 16.033281263997612, 31.32960372170579, 99.4378300099027, 88.67199912125994, 3.3531835126751286, 74.08528921216879, 28.86439021647026, 30.337458979042566, 43.33172286728399, 16.950048085931446, 51.951401326462374, 89.51303405734888, 69.91954454687513, 45.06380854008826, 73.98114785018926, 47.66715174863595, 54.898258720198164, 16.778091080006895, 44.97077400382159, 32.01336268960006, 5.350698880416616, 89.03312892233612, 66.2257412241901, 98.33277255656938, 5.120624330455081, 0
50.48122393322886, 84.6651048045568, 24.260685695564256, 50.3811316068304, 73.57947804931695, 17.130331822496757, 64.28755211844988, 85.9738078690327, 25.683897607451367, 28.13355278291194, 37.85856067360485, 2.750081318952602, 15.540332964381056, 76.06601178252899, 11.026047393433425, 48.43814830644714, 48.228523245916826, 80.34071135707549, 82.19781020242476, 84.54600079865051, 14.547873312301974, 15.256142588533239, 13.530362762446602, 51.62283914570849, 12.201844116097838, 49.32354137754499, 33.265125502774175, 3.1046730449761917, 9.869220309821092, 37.307644424265206, 1
89.66227366001048, 17.524225636827516, 51.60043547865766, 47.37225894166356, 17.330140695312988, 15.42898041956639, 63.83380040675064, 89.47212913161835, 7.406225599668026, 13.019794649513749, 64.60790329229205, 85.3711167313018, 5.5368757192934215, 19.75843311039731, 13.608398806449403, 38.44477229542582, 79.79383728225287, 99.339843360838, 52.59002674563895, 87.68745886804238, 61.6354097276138, 56.20091117384186, 21.540203464833734, 55.06267600592986, 49.847964303481895, 33.700721299363444, 37.2327335223318, 0.07044382771238533, 39.34121501715825, 29.87673690005931, 30
18.13106981851333, 16.69819247444403, 49.42468952496488, 14.429065592473256, 15.91655557175367, 13.586918153997619, 25.355377784332745, 44.381922234451366, 10.189027532840056, 30.93274408547352, 11.815533359115648, 85.81323564060445, 86.93741728976369, 18.828239658307933, 17.22576714205422, 76.12819578987214, 20.765202493468305, 15.471255438312998, 49.499761390762345, 79.68629039945777, 18.198256749144747, 47.786732039795574, 16.004992023634667, 55.582259418870805, 50.92297636411151, 17.380572177507066, 81.14297078731413, 65.15069063828281, 84.71324352153282, 66.54277399930334, 33
14.896110611364218, 18.911271913622464, 38.10563348154986, 15.668193691981557, 56.06472885778195, 65.13928020698424, 15.549138285503219, 50.52645307462287, 46.52089450746347, 14.476558479013773, 82.99292534472715, 29.572761383811276, 86.1696292412665, 8.427002224367309, 91.45863212861452, 83.20331767363714, 17.179533326969835, 18.465079791007447, 51.42508224589157, 95.85894412493295, 22.00393531531886, 48.7730214444742, 95.13618673385092, 50.83329382450759, 10.905512259529415, 13.227299482569004, 48.88491508694572, 68.74807435431967, 17.949342770912825, 78.6283935727231, 303
75.03639494194037, 71.81576065386734, 86.12224507245043, 6.1590229999985535, 80.2202912617848, 25.43339274269034, 6.995405056260218, 7.006220566075316, 61.448716170726094, 35.79436977707671, 83.21135660476607, 66.29352497467418, 30.9203922798297, 65.46535797678564, 60.794958972282664, 84.39834514892635, 56.4303874783158, 0.5609326433226758, 39.62624677428334, 41.72623696555592, 3.336845827984236, 47.221129309175225, 97.69888539297123, 22.333696730640618, 60.845800979397794, 42.51264426509641, 35.21561298545858, 88.57653184502449, 50.87532061451046, 12.087446636825295, 0
47.04099299734508, 53.754000594953325, 80.75842188366727, 55.76558245042802, 81.49966776553184, 80.82259106738493, 47.25251282150433, 21.682952269919376, 85.48744945464468, 83.01977557322815, 98.35048476955647, 53.52637428238247, 95.48978727892658, 84.78956509705408, 84.03579565834573, 58.94309532487162, 63.96513720182169, 60.69555296695383, 10.130414506061625, 46.352429278138196, 21.06854276091581, 18.338839887652234, 53.57194693920859, 85.45782694187686, 82.04919206002569, 38.65139440097032, 77.60397064554242, 8.332920828303402, 82.35126444590199, 95.36906510886992, 10
50.45435025184348, 26.401784212776313, 37.04401261313149, 55.48123620299739, 62.22455571836913, 92.16187915767226, 12.805109183217484, 48.35541150942187, 51.92387288376718, 15.270476236642079, 82.87240006114628, 93.63503432383999, 12.597062322238395, 11.169779899608622, 95.47505561700763, 88.58385704860179, 75.73853093608498, 99.7805789447336, 52.757964222912356, 25.58294392925028, 16.12480421913677, 27.020892581049583, 10.548303362695144, 50.739486344753395, 51.39001784572367, 50.52446568909096, 49.927132469882295, 69.80589485139066, 20.116721212806045, 47.395550568229616, 300
11.720394748152973, 9.575639374706746, 35.81559230343431, 45.79033344256484, 69.6032215937178, 72.57887410858098, 50.97150633379732, 63.33650470247411, 34.37203293406809, 46.643920512277106, 64.30770115955605, 56.70921061017755, 97.54292187337109, 73.26208766998816, 30.08569986060775, 59.42495094319613, 9.562125091426655, 2.5906676091860703, 3.9285543527791345, 64.84864305188465, 28.074233542065553, 85.74774565490483, 63.94774124632423, 56.91081417473618, 14.74904418747185, 67.2221221274451, 37.740527510800725, 35.72405919172983, 71.94040289561916, 19.964120532429565, 0
71.23003947147758, 29.513785654700985, 47.2202720996058, 26.66669686395984, 85.05884431323516, 66.66644292989736, 70.94892003447522, 14.825902391475577, 82.52989028788801, 15.287825114732156, 57.3061196239289, 1.0737943215722745, 47.4224598687662, 72.26469381593786, 61.72302453686997, 87.59504261303509, 19.28419378125581, 0.16594831660656784, 16.486864948555414, 84.91707479090545, 49.93190017846935, 44.37184432199349, 35.262620215303365, 30.497254479036652, 9.216325371073141, 0.1900982752814917, 7.499155615207965, 40.56752009405231, 15.065184155689337, 32.18762322914167, 0
78.75559423636419, 48.31874100275397, 91.20343456160856, 85.50876829013092, 90.73312795344033, 85.34544289554718, 15.915927849559763, 26.85270582852993, 89.48280464119419, 97.41517370696006, 85.98209426615632, 72.653136448613, 47.403746749094616, 42.832001312342626, 47.91789525709098, 88.08817995232211, 82.89155450000017, 48.35930690852096, 16.39286017241006, 23.208461324204166, 99.60212768590958, 84.26196468340557, 12.656802418421298, 16.729793176671414, 89.35924185329515, 86.24495219680216, 69.20947269428241, 86.49989170698245, 20.960251013108156, 52.765364001783496, 2
16.969722402916677, 29.25383581214145, 97.80682746231979, 79.19435223181553, 84.36500154606206, 9.71191436722627, 53.36720261342435, 84.55575376020325, 85.86745029215774, 84.94505247556813, 47.95965394276912, 95.57525490517531, 59.63657410878411, 79.6747159901881, 65.60940648399615, 17.469851692126284, 71.14218398856073, 10.370415246960818, 50.62747588436063, 21.664187492975984, 49.14981348271208, 88.39625378774835, 30.515074099044092, 17.042806628208982, 17.588465699068955, 26.294193667136355, 13.811305655826528, 77.58282914636705, 37.761143773037965, 40.71141121159889, 100
51.46343975355592, 78.8319610028356, 9.203579278231167, 62.95686341058455, 85.8796462621055, 0.22964387318428203, 87.63569285229632, 55.38391628861752, 8.099373834221401, 29.817886545179462, 80.27706979521751, 56.09702170142676, 64.3141441122609, 47.98860059157254, 2.687319515474873, 91.11957499780097, 7.891862826811424, 58.30082972702473, 77.9019434861448, 77.00772179562142, 22.07225591876043, 8.009903009660357, 84.76230319714976, 80.50879831997813, 35.29810202006456, 90.1189856529822, 3.371998761670303, 45.90282391910496, 75.82941864477743, 58.08472304785936, 0
24.964306626830478, 0.4963784560311435, 48.66230958583958, 28.585055005744064, 98.4658574114392, 11.8263327259296, 56.86083968806902, 52.0958575967372, 26.289104921747597, 57.8488020355677, 80.89249439050734, 43.46804341483096, 93.69948857488612, 41.532476656922526, 66.42971947892534, 4.389633064782473, 6.041762301268417, 11.183722395739126, 79.62678048497023, 84.06529664043893, 89.34877843396873, 76.75516522631646, 18.424699930218857, 41.72945246790917, 20.648354801395442, 1.422691173732693, 10.012110585139144, 43.69531427632618, 77.32586706088665, 71.70254072232869, 0
17.83683780369155, 93.65870278747276, 96.7347513778985, 97.216275778552, 77.72469775496695, 52.71550785885657, 51.21252236176149, 82.44555894464489, 83.87345021246452, 83.58341507877948, 50.58130986104485, 41.39096617730927, 78.47449788558707, 54.84069426158064, 87.92050264313613, 16.643676853862253, 35.01970908014746, 9.638593927922123, 14.993759305460774, 58.138859793048546, 45.228628862864916, 99.48183944610378, 65.63076858096326, 13.326540263304443, 42.31094865614268, 12.788127179892427, 19.75900896421003, 7.513107792886986, 75.9700497955227, 51.01916194241398, 100
83.69087735479646, 47.99945423929872, 24.515091301142654, 83.56793402357867, 31.896395240488594, 15.546004907341427, 71.8624288172202, 93.26385203468122, 84.708669435314, 50.860933441826575, 96.84792586358923, 94.32712000646372, 51.75129454739846, 13.14433788766497, 48.688096497160075, 51.99883097600036, 84.56311786619727, 51.301768558561776, 14.237629754309106, 62.2222337191361, 31.9281143472239, 86.27896355455383, 41.153724394561564, 44.03346735742682, 59.44818976953887, 88.35758222261913, 81.92572013435128, 81.95615475706913, 42.8600140307197, 69.37192041333587, 2
87.23906188965934, 87.26409182241548, 48.36582513120607, 40.2204417100324, 86.06847538438636, 96.51432764508526, 17.350106384528797, 13.411350768547937, 56.148319102005686, 36.052505944713076, 54.093868079683695, 56.82081767084822, 33.814124930996805, 55.715473984308225, 85.62322643452676, 13.827854561295027, 86.28158540698496, 0.7107973930652212, 65.40830378119489, 73.93543255382477, 95.84915451206174, 98.3072871766402, 39.30788611397731, 99.38096330448157, 40.465245663444534, 69.3738135939537, 18.77792999189619, 65.01629929941063, 50.99487692253045, 76.9402361941588, 0
