1.0-Entropy,Accuracy,Coverage,F1Measure,actual_discrim_set_size,actual_num_trials,algorithm,alpha,beta,cluster similarity threshold,dataset,epsilon,estimated_discrim_set_size,estimated_trials,experiment_ID,maxiter,minqual,num_clusters,pca,quality_max,quality_mean,quality_median,quality_min,quality_std_dev,runtime_clustering_sec,runtime_metrics_sec,subspace similarity threshold,width
NaN,0.125000,0.000000,0.000000,4.000000,95421.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/shape.arff,0.0050,2.000000,95421.000000,705,2500000,0.0,0.000000,n,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000,-1.0,0.0010
0.041505,0.651042,0.330729,0.208223,4.000000,18718.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,700,2500000,0.0,2.000000,n,3632.000000,1870.000000,1870.000000,108.000000,2491.844297,0.000000,0.000000,-1.0,0.0010
0.185530,0.355140,0.560748,0.075439,4.000000,24143.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/glass.arff,0.0050,1.000000,24143.000000,709,2500000,0.0,1.000000,n,1920.000000,1920.000000,1920.000000,1920.000000,NaN,1.000000,0.000000,-1.0,0.0010
0.092845,0.571014,0.573913,0.420560,4.000000,10053.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,710,2500000,0.0,3.000000,n,432.000000,264.000000,200.000000,160.000000,146.860478,0.000000,0.000000,-1.0,0.0010
0.206632,0.519231,0.336538,0.330873,4.000000,1456145.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/sonar.arff,0.0050,3.000000,1456145.000000,678,2500000,0.0,7.000000,n,68.000000,40.000000,36.000000,24.000000,14.966630,12.000000,0.000000,-1.0,5.0E-4
0.185530,0.355140,0.560748,0.075439,4.000000,88192.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/glass.arff,0.0050,2.000000,88192.000000,695,2500000,0.0,1.000000,n,979.591837,979.591837,979.591837,979.591837,NaN,2.000000,0.000000,-1.0,5.0E-4
NaN,0.125000,0.000000,0.000000,4.000000,541499.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/shape.arff,0.0050,2.000000,541499.000000,691,2500000,0.0,0.000000,n,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,3.000000,0.000000,-1.0,5.0E-4
0.730345,0.610088,0.708967,0.596776,3.000000,455477.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/pendigits.arff,0.0050,2.000000,455477.000000,613,2500000,0.0,41.000000,n,16926.280716,5260.980892,4128.279883,48.571429,4695.108335,41.000000,17.000000,-1.0,0.0010
0.853068,0.363357,0.329330,0.407564,3.000000,455477.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/pendigits.arff,0.0050,2.000000,455477.000000,634,2500000,0.0,24.000000,n,146100.446485,11129.857113,2953.769263,81.632653,29306.798098,37.000000,5.000000,-1.0,0.01
0.116042,0.651042,0.450521,0.276596,4.000000,63018.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,63018.000000,693,2500000,0.0,2.000000,n,1853.061224,1119.387755,1119.387755,385.714286,1037.570971,1.000000,0.000000,-1.0,5.0E-4
0.626041,0.460235,0.558447,0.437692,4.000000,83704.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/pendigits.arff,0.0050,2.000000,83704.000000,683,2500000,0.0,8.000000,n,35520.000000,19700.000000,22072.000000,5856.000000,11877.231808,4.000000,2.000000,-1.0,5.0E-4
NaN,0.499389,0.000000,0.000000,4.000000,1207.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/fcps_engytime.arff,0.0050,0.000000,1207.000000,687,2500000,0.0,0.000000,n,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,-1.0,5.0E-4
0.081118,0.571014,0.675362,0.470104,4.000000,27730.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,27730.000000,689,2500000,0.0,4.000000,n,308.571429,166.428571,211.428571,100.000000,96.422398,1.000000,0.000000,-1.0,5.0E-4
NaN,0.499389,0.000000,0.000000,4.000000,1207.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/fcps_engytime.arff,0.0050,0.000000,1207.000000,694,2500000,0.0,0.000000,n,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,-1.0,5.0E-4
0.041505,0.651042,0.330729,0.208223,4.000000,63018.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,63018.000000,686,2500000,0.0,2.000000,n,1853.061224,965.102041,965.102041,77.142857,1255.763920,1.000000,0.000000,-1.0,5.0E-4
NaN,0.125000,0.000000,0.000000,4.000000,95421.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/shape.arff,0.0050,2.000000,95421.000000,684,2500000,0.0,0.000000,n,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000,-1.0,5.0E-4
0.626593,0.306912,0.338938,0.256788,4.000000,83704.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/pendigits.arff,0.0050,2.000000,83704.000000,676,2500000,0.0,5.000000,n,35520.000000,21683.200000,22976.000000,7296.000000,12484.216724,3.000000,1.000000,-1.0,5.0E-4
0.092845,0.571014,0.573913,0.420560,4.000000,10053.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,682,2500000,0.0,3.000000,n,432.000000,264.000000,200.000000,160.000000,146.860478,0.000000,0.000000,-1.0,5.0E-4
0.185530,0.355140,0.560748,0.075439,4.000000,24143.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/glass.arff,0.0050,1.000000,24143.000000,681,2500000,0.0,1.000000,n,1920.000000,1920.000000,1920.000000,1920.000000,NaN,1.000000,0.000000,-1.0,5.0E-4
NaN,0.499389,0.000000,0.000000,4.000000,937.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/fcps_engytime.arff,0.0050,0.000000,937.000000,680,2500000,0.0,0.000000,n,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,-1.0,5.0E-4
0.116042,0.651042,0.450521,0.276596,4.000000,18718.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,679,2500000,0.0,2.000000,n,3632.000000,2086.000000,2086.000000,540.000000,2186.374167,0.000000,0.000000,-1.0,5.0E-4
0.092845,0.571014,0.573913,0.420560,4.000000,10053.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,675,2500000,0.0,3.000000,n,432.000000,264.000000,200.000000,160.000000,146.860478,0.000000,0.000000,-1.0,5.0E-4
0.877912,0.612500,0.881250,0.781803,3.000000,541499.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/shape.arff,0.0050,2.000000,541499.000000,670,2500000,0.0,38.000000,n,901494805.670820,60693236.491642,126878.372979,24.489796,176791483.947551,5.000000,1.000000,-1.0,0.08
0.041505,0.651042,0.330729,0.208223,4.000000,18718.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,672,2500000,0.0,2.000000,n,3632.000000,1870.000000,1870.000000,108.000000,2491.844297,2.000000,0.000000,-1.0,5.0E-4
NaN,0.499389,0.000000,0.000000,4.000000,937.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/fcps_engytime.arff,0.0050,0.000000,937.000000,673,2500000,0.0,0.000000,n,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,-1.0,5.0E-4
0.185530,0.355140,0.560748,0.075439,4.000000,24143.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/glass.arff,0.0050,1.000000,24143.000000,674,2500000,0.0,1.000000,n,1920.000000,1920.000000,1920.000000,1920.000000,NaN,1.000000,0.000000,-1.0,5.0E-4
0.121864,0.559420,0.437681,0.403321,3.000000,27730.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,27730.000000,668,2500000,0.0,11.000000,n,7044.683763,1937.209944,799.666805,60.000000,2219.225835,1.000000,0.000000,-1.0,0.08
0.877912,0.612500,0.881250,0.781803,3.000000,541499.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/shape.arff,0.0050,2.000000,541499.000000,663,2500000,0.0,38.000000,n,901494805.670820,60693236.491642,126878.372979,24.489796,176791483.947551,5.000000,1.000000,-1.0,0.08
0.818738,0.402322,0.387777,0.448659,3.000000,455477.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/pendigits.arff,0.0050,2.000000,455477.000000,606,2500000,0.0,20.000000,n,16926.280716,6620.241566,5664.306539,767.346939,5478.106298,35.000000,6.000000,-1.0,0.0010
0.069823,0.615385,0.769231,0.546836,4.000000,2500000.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/sonar.arff,0.0050,4.000000,19792429.000000,636,2500000,0.0,10.000000,n,94.285714,45.714286,44.285714,14.285714,22.777640,21.000000,0.000000,-1.0,0.01
0.264881,0.649740,0.597656,0.485406,3.000000,63018.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,63018.000000,665,2500000,0.0,36.000000,n,13322.229163,1523.310331,761.349438,57.142857,2429.726549,2.000000,0.000000,-1.0,0.08
0.165565,0.707204,0.827839,0.631202,3.000000,1207.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/fcps_engytime.arff,0.0050,0.000000,1207.000000,666,2500000,0.0,3.000000,n,4662.857143,3228.571429,2957.142857,2065.714286,1319.675285,1.000000,1.000000,-1.0,0.08
0.099796,0.565217,0.394203,0.361613,3.000000,27730.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,27730.000000,661,2500000,0.0,11.000000,n,7044.683763,1752.995729,999.583507,24.489796,2140.147378,1.000000,0.000000,-1.0,0.08
0.903652,0.587500,0.737500,0.726420,3.000000,95421.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/shape.arff,0.0050,2.000000,95421.000000,656,2500000,0.0,30.000000,n,274877906944.000000,20193154850.133335,786432.000000,256.000000,59306588967.062700,1.000000,1.000000,-1.0,0.08
0.582315,0.476636,0.500000,0.402261,3.000000,24143.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/glass.arff,0.0050,1.000000,24143.000000,653,2500000,0.0,15.000000,n,8126464.000000,834653.866667,262144.000000,384.000000,2061885.431540,1.000000,0.000000,-1.0,0.08
0.147295,0.588406,0.498551,0.459394,3.000000,10053.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,654,2500000,0.0,16.000000,n,49152.000000,9651.000000,6272.000000,176.000000,12674.633018,1.000000,0.000000,-1.0,0.08
0.186252,0.651042,0.316406,0.301082,3.000000,63018.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,63018.000000,658,2500000,0.0,17.000000,n,13322.229163,2540.501351,1142.381151,73.469388,3264.204458,2.000000,0.000000,-1.0,0.08
0.231114,0.651042,0.481771,0.439576,3.000000,18718.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,651,2500000,0.0,37.000000,n,24576.000000,6285.405405,3072.000000,112.000000,7427.222015,1.000000,0.000000,-1.0,0.08
0.135787,0.585507,0.382609,0.361641,3.000000,10053.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,647,2500000,0.0,12.000000,n,49152.000000,10960.000000,6272.000000,144.000000,14452.537695,1.000000,0.000000,-1.0,0.08
0.584700,0.420561,0.532710,0.377493,3.000000,24143.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/glass.arff,0.0050,1.000000,24143.000000,646,2500000,0.0,16.000000,n,8126464.000000,780600.000000,196608.000000,384.000000,2003633.430613,1.000000,0.000000,-1.0,0.08
0.835073,0.479050,0.464105,0.514444,3.000000,455477.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/pendigits.arff,0.0050,2.000000,455477.000000,578,2500000,0.0,25.000000,n,16926.280716,6072.316535,5597.667638,302.040816,5093.050381,37.000000,10.000000,-1.0,5.0E-4
0.221092,0.707204,0.657875,0.504664,3.000000,937.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/fcps_engytime.arff,0.0050,0.000000,937.000000,645,2500000,0.0,3.000000,n,6528.000000,4948.000000,5424.000000,2892.000000,1864.150209,0.000000,1.000000,-1.0,0.08
0.650279,0.343750,0.606250,0.476500,3.000000,541499.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/shape.arff,0.0050,2.000000,541499.000000,642,2500000,0.0,22.000000,n,887778.703061,61505.169864,29.183673,8.571429,196974.391302,2.000000,1.000000,-1.0,0.01
0.178126,0.519231,0.432692,0.409540,4.000000,2500000.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/sonar.arff,0.0050,4.000000,19792429.000000,615,2500000,0.0,10.000000,n,48.571429,26.285714,22.857143,20.000000,9.408830,20.000000,0.000000,-1.0,0.0010
0.089410,0.565217,0.950725,0.578669,3.000000,27730.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,27730.000000,640,2500000,0.0,10.000000,n,308.571429,93.714286,80.000000,25.714286,84.497179,1.000000,0.000000,-1.0,0.01
0.408201,0.533654,0.822115,0.706197,3.000000,1456145.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/sonar.arff,0.0050,3.000000,1456145.000000,622,2500000,0.0,53.000000,n,768.000000,187.018868,192.000000,12.000000,201.654549,12.000000,0.000000,-1.0,0.01
0.334571,0.513309,0.045910,0.071869,3.000000,1207.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/fcps_engytime.arff,0.0050,0.000000,1207.000000,638,2500000,0.0,2.000000,n,311.428571,268.571429,268.571429,225.714286,60.609153,0.000000,1.000000,-1.0,0.01
0.873061,0.328129,0.269549,0.357889,3.000000,83704.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/pendigits.arff,0.0050,2.000000,83704.000000,620,2500000,0.0,14.000000,n,421888.000000,56356.571429,28160.000000,368.000000,108110.792344,8.000000,3.000000,-1.0,0.01
0.753493,0.337500,0.531250,0.494475,3.000000,541499.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/shape.arff,0.0050,2.000000,541499.000000,635,2500000,0.0,23.000000,n,887778.703061,58830.056002,24.489796,8.571429,192872.800808,2.000000,1.000000,-1.0,0.01
0.406284,0.457944,0.588785,0.310464,3.000000,88192.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/glass.arff,0.0050,2.000000,88192.000000,632,2500000,0.0,10.000000,n,1306.122449,332.650919,207.413578,17.142857,407.003884,2.000000,0.000000,-1.0,0.01
0.089410,0.565217,0.950725,0.578669,3.000000,27730.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,27730.000000,633,2500000,0.0,10.000000,n,308.571429,93.714286,80.000000,25.714286,84.497179,1.000000,0.000000,-1.0,0.01
0.741682,0.565386,0.653056,0.584531,3.000000,83704.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/pendigits.arff,0.0050,2.000000,83704.000000,599,2500000,0.0,30.000000,n,65024.000000,20673.733333,15136.000000,80.000000,20002.528880,10.000000,13.000000,-1.0,0.0010
0.670496,0.287500,0.643750,0.480644,3.000000,95421.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/shape.arff,0.0050,2.000000,95421.000000,628,2500000,0.0,25.000000,n,65536.000000,4926.400000,48.000000,12.000000,15974.285294,1.000000,1.000000,-1.0,0.01
0.068199,0.562319,0.901449,0.545006,3.000000,10053.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,626,2500000,0.0,9.000000,n,432.000000,138.222222,84.000000,36.000000,123.241407,0.000000,1.000000,-1.0,0.01
0.500118,0.331776,0.401869,0.307433,3.000000,24143.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/glass.arff,0.0050,1.000000,24143.000000,625,2500000,0.0,11.000000,n,4096.000000,1240.727273,768.000000,160.000000,1313.742524,1.000000,0.000000,-1.0,0.01
0.146554,0.651042,0.471354,0.338047,3.000000,63018.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,63018.000000,630,2500000,0.0,7.000000,n,1853.061224,329.679300,88.571429,42.857143,672.161861,1.000000,0.000000,-1.0,0.01
0.334571,0.513309,0.045910,0.071869,3.000000,1207.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/fcps_engytime.arff,0.0050,0.000000,1207.000000,631,2500000,0.0,2.000000,n,311.428571,268.571429,268.571429,225.714286,60.609153,0.000000,1.000000,-1.0,0.01
0.488360,0.515018,0.019292,0.032926,3.000000,937.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/fcps_engytime.arff,0.0050,0.000000,937.000000,624,2500000,0.0,1.000000,n,316.000000,316.000000,316.000000,316.000000,NaN,0.000000,0.000000,-1.0,0.01
0.090732,0.651042,0.635417,0.412922,3.000000,18718.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,623,2500000,0.0,10.000000,n,3632.000000,495.600000,116.000000,64.000000,1110.927460,1.000000,0.000000,-1.0,0.01
0.080174,0.509615,0.899038,0.622557,4.000000,2500000.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/sonar.arff,0.0050,4.000000,19792429.000000,643,2500000,0.0,22.000000,n,94.285714,43.116883,42.857143,20.000000,20.938321,21.000000,0.000000,-1.0,0.01
0.081118,0.571014,0.675362,0.470104,4.000000,27730.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,27730.000000,696,2500000,0.0,4.000000,n,308.571429,166.428571,211.428571,100.000000,96.422398,2.000000,0.000000,-1.0,5.0E-4
0.689271,0.331250,0.631250,0.505150,3.000000,95421.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/shape.arff,0.0050,2.000000,95421.000000,621,2500000,0.0,25.000000,n,65536.000000,4926.080000,48.000000,12.000000,15974.387505,1.000000,1.000000,-1.0,0.01
0.228306,0.533654,0.692308,0.582755,3.000000,1456145.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/sonar.arff,0.0050,3.000000,1456145.000000,601,2500000,0.0,27.000000,n,68.000000,23.555556,16.000000,12.000000,14.307968,13.000000,0.000000,-1.0,0.0010
0.068199,0.562319,0.901449,0.545006,3.000000,10053.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,619,2500000,0.0,9.000000,n,432.000000,138.222222,84.000000,36.000000,123.241407,0.000000,0.000000,-1.0,0.01
0.464008,0.336449,0.387850,0.252673,3.000000,24143.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/glass.arff,0.0050,1.000000,24143.000000,618,2500000,0.0,9.000000,n,4096.000000,1370.222222,1024.000000,28.000000,1436.015475,1.000000,0.000000,-1.0,0.01
0.087928,0.651042,0.455729,0.328780,3.000000,18718.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,616,2500000,0.0,6.000000,n,3632.000000,687.333333,120.000000,40.000000,1442.949017,2.000000,0.000000,-1.0,0.01
0.488360,0.515018,0.019292,0.032926,3.000000,937.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/fcps_engytime.arff,0.0050,0.000000,937.000000,617,2500000,0.0,1.000000,n,316.000000,316.000000,316.000000,316.000000,NaN,0.000000,1.000000,-1.0,0.01
0.664854,0.281250,0.312500,0.229521,3.000000,541499.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/shape.arff,0.0050,2.000000,541499.000000,614,2500000,0.0,14.000000,n,14.285714,10.204082,10.000000,8.571429,1.846303,2.000000,0.000000,-1.0,0.0010
0.089410,0.565217,0.950725,0.578669,3.000000,27730.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,27730.000000,612,2500000,0.0,10.000000,n,308.571429,93.714286,80.000000,25.714286,84.497179,2.000000,0.000000,-1.0,0.0010
0.203754,0.355140,0.593458,0.103216,3.000000,88192.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/glass.arff,0.0050,2.000000,88192.000000,611,2500000,0.0,3.000000,n,979.591837,338.503401,24.489796,11.428571,555.237278,2.000000,0.000000,-1.0,0.0010
0.137081,0.651042,0.578125,0.369416,3.000000,63018.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,63018.000000,609,2500000,0.0,10.000000,n,1853.061224,268.163265,67.959184,31.428571,566.759774,1.000000,0.000000,-1.0,0.0010
0.171749,0.519231,0.432692,0.405120,4.000000,2500000.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/sonar.arff,0.0050,4.000000,19792429.000000,587,2500000,0.0,10.000000,n,48.571429,26.000000,22.857143,17.142857,9.660918,22.000000,0.000000,-1.0,5.0E-4
0.664854,0.281250,0.312500,0.229521,3.000000,541499.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/shape.arff,0.0050,2.000000,541499.000000,607,2500000,0.0,14.000000,n,14.285714,10.204082,10.000000,8.571429,1.846303,2.000000,1.000000,-1.0,0.0010
0.174655,0.519231,0.403846,0.371997,4.000000,2500000.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/sonar.arff,0.0050,4.000000,19792429.000000,580,2500000,0.0,9.000000,n,48.571429,26.666667,22.857143,17.142857,10.000000,20.000000,0.000000,-1.0,5.0E-4
0.089410,0.565217,0.950725,0.578669,3.000000,27730.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,27730.000000,605,2500000,0.0,10.000000,n,308.571429,93.714286,80.000000,25.714286,84.497179,1.000000,0.000000,-1.0,0.0010
0.272688,0.533654,0.677885,0.583082,3.000000,1456145.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/sonar.arff,0.0050,3.000000,1456145.000000,594,2500000,0.0,26.000000,n,68.000000,23.076923,16.000000,12.000000,14.502201,10.000000,0.000000,-1.0,0.0010
0.165565,0.707204,0.827839,0.631202,3.000000,1207.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/fcps_engytime.arff,0.0050,0.000000,1207.000000,659,2500000,0.0,3.000000,n,4662.857143,3228.571429,2957.142857,2065.714286,1319.675285,1.000000,1.000000,-1.0,0.08
0.068199,0.562319,0.901449,0.545006,3.000000,10053.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,591,2500000,0.0,9.000000,n,432.000000,138.222222,84.000000,36.000000,123.241407,0.000000,0.000000,-1.0,0.0010
0.193084,0.355140,0.579439,0.091312,3.000000,24143.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/glass.arff,0.0050,1.000000,24143.000000,590,2500000,0.0,2.000000,n,1920.000000,968.000000,968.000000,16.000000,1346.331311,1.000000,0.000000,-1.0,0.0010
0.193084,0.355140,0.579439,0.091312,3.000000,24143.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/glass.arff,0.0050,1.000000,24143.000000,597,2500000,0.0,2.000000,n,1920.000000,968.000000,968.000000,16.000000,1346.331311,1.000000,0.000000,-1.0,0.0010
0.243513,0.519231,0.644231,0.560733,3.000000,1456145.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/sonar.arff,0.0050,3.000000,1456145.000000,573,2500000,0.0,22.000000,n,68.000000,24.545455,20.000000,12.000000,14.411395,10.000000,0.000000,-1.0,5.0E-4
0.058429,0.651042,0.498698,0.339479,3.000000,18718.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,588,2500000,0.0,8.000000,n,3632.000000,532.000000,98.000000,64.000000,1252.741907,2.000000,0.000000,-1.0,0.0010
0.797738,0.208567,0.185348,0.246132,3.000000,83704.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/pendigits.arff,0.0050,2.000000,83704.000000,648,2500000,0.0,40.000000,n,18087936.000000,1526142.000000,124928.000000,1136.000000,3573199.294505,17.000000,16.000000,-1.0,0.08
NaN,0.125000,0.000000,0.000000,4.000000,95421.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/shape.arff,0.0050,2.000000,95421.000000,677,2500000,0.0,0.000000,n,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000,-1.0,5.0E-4
0.660683,0.523364,0.598131,0.456822,3.000000,88192.000000,MOCCA,0.05,0.35,0.15,/scratch/scratch95/h/hoffer/data/glass.arff,0.0050,2.000000,88192.000000,667,2500000,0.0,19.000000,n,444074.305427,44021.579324,13322.229163,93.294461,100577.806433,2.000000,0.000000,-1.0,0.08
0.114495,0.651042,0.570313,0.370400,3.000000,18718.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,595,2500000,0.0,7.000000,n,3632.000000,653.142857,92.000000,44.000000,1324.921561,1.000000,0.000000,-1.0,0.0010
0.221092,0.707204,0.657875,0.504664,3.000000,937.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/fcps_engytime.arff,0.0050,0.000000,937.000000,652,2500000,0.0,3.000000,n,6528.000000,4948.000000,5424.000000,2892.000000,1864.150209,1.000000,1.000000,-1.0,0.08
0.098195,0.651042,0.441406,0.312182,3.000000,63018.000000,MOCCA,0.05,0.35,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,63018.000000,602,2500000,0.0,7.000000,n,1853.061224,327.871720,81.632653,42.857143,672.870470,1.000000,0.000000,-1.0,0.0010
